client_id,Delinquent90
75434,0.14
75435,0.0
75436,0.03
75437,0.0
75438,0.09666666666666666
75439,0.0
75440,0.0
75441,0.0
75442,0.0
75443,0.056666666666666664
75444,0.023333333333333334
75445,0.05
75446,0.02
75447,0.7433333333333333
75448,0.0
75449,0.12
75450,0.07
75451,0.02
75452,0.02
75453,0.0
75454,0.043333333333333335
75455,0.01
75456,0.14
75457,0.08333333333333333
75458,0.023333333333333334
75459,0.03666666666666667
75460,0.006666666666666667
75461,0.05
75462,0.02
75463,0.06333333333333334
75464,0.5
75465,0.0
75466,0.4266666666666667
75467,0.02666666666666667
75468,0.0033333333333333335
75469,0.11
75470,0.0
75471,0.013333333333333334
75472,0.023333333333333334
75473,0.043333333333333335
75474,0.006666666666666667
75475,0.016666666666666666
75476,0.013333333333333334
75477,0.01
75478,0.02666666666666667
75479,0.056666666666666664
75480,0.33
75481,0.013333333333333334
75482,0.0
75483,0.0
75484,0.07333333333333333
75485,0.1
75486,0.05333333333333334
75487,0.023333333333333334
75488,0.043333333333333335
75489,0.49
75490,0.016666666666666666
75491,0.0
75492,0.0
75493,0.03
75494,0.13666666666666666
75495,0.0
75496,0.03333333333333333
75497,0.023333333333333334
75498,0.10333333333333333
75499,0.006666666666666667
75500,0.16333333333333333
75501,0.03666666666666667
75502,0.04666666666666667
75503,0.02666666666666667
75504,0.15
75505,0.0033333333333333335
75506,0.03
75507,0.016666666666666666
75508,0.0
75509,0.18
75510,0.31
75511,0.35333333333333333
75512,0.10333333333333333
75513,0.03666666666666667
75514,0.016666666666666666
75515,0.07666666666666666
75516,0.05333333333333334
75517,0.06333333333333334
75518,0.01
75519,0.013333333333333334
75520,0.39666666666666667
75521,0.0033333333333333335
75522,0.22333333333333333
75523,0.0
75524,0.0033333333333333335
75525,0.09666666666666666
75526,0.22666666666666666
75527,0.023333333333333334
75528,0.11
75529,0.0033333333333333335
75530,0.04
75531,0.0
75532,0.08333333333333333
75533,0.16333333333333333
75534,0.09333333333333334
75535,0.09666666666666666
75536,0.03333333333333333
75537,0.0
75538,0.023333333333333334
75539,0.5233333333333333
75540,0.006666666666666667
75541,0.06666666666666667
75542,0.43666666666666665
75543,0.4033333333333333
75544,0.0
75545,0.19666666666666666
75546,0.056666666666666664
75547,0.0
75548,0.0
75549,0.016666666666666666
75550,0.32
75551,0.0033333333333333335
75552,0.056666666666666664
75553,0.37
75554,0.22666666666666666
75555,0.0033333333333333335
75556,0.08333333333333333
75557,0.0033333333333333335
75558,0.006666666666666667
75559,0.013333333333333334
75560,0.006666666666666667
75561,0.03
75562,0.3
75563,0.04
75564,0.01
75565,0.016666666666666666
75566,0.0033333333333333335
75567,0.25666666666666665
75568,0.0
75569,0.22666666666666666
75570,0.0
75571,0.0033333333333333335
75572,0.016666666666666666
75573,0.02
75574,0.1
75575,0.0
75576,0.14333333333333334
75577,0.006666666666666667
75578,0.03
75579,0.016666666666666666
75580,0.0033333333333333335
75581,0.016666666666666666
75582,0.03666666666666667
75583,0.4066666666666667
75584,0.0033333333333333335
75585,0.006666666666666667
75586,0.0033333333333333335
75587,0.02666666666666667
75588,0.0033333333333333335
75589,0.04666666666666667
75590,0.0
75591,0.49
75592,0.05
75593,0.0
75594,0.0
75595,0.3933333333333333
75596,0.03666666666666667
75597,0.06333333333333334
75598,0.05
75599,0.01
75600,0.08
75601,0.0033333333333333335
75602,0.05333333333333334
75603,0.0033333333333333335
75604,0.14333333333333334
75605,0.023333333333333334
75606,0.01
75607,0.46
75608,0.13666666666666666
75609,0.07333333333333333
75610,0.08
75611,0.016666666666666666
75612,0.03333333333333333
75613,0.0033333333333333335
75614,0.0033333333333333335
75615,0.0033333333333333335
75616,0.0033333333333333335
75617,0.7833333333333333
75618,0.10666666666666667
75619,0.01
75620,0.21
75621,0.10333333333333333
75622,0.016666666666666666
75623,0.006666666666666667
75624,0.19
75625,0.056666666666666664
75626,0.02666666666666667
75627,0.02666666666666667
75628,0.09
75629,0.05
75630,0.09333333333333334
75631,0.03333333333333333
75632,0.02
75633,0.07
75634,0.0033333333333333335
75635,0.0033333333333333335
75636,0.056666666666666664
75637,0.07
75638,0.006666666666666667
75639,0.14666666666666667
75640,0.01
75641,0.01
75642,0.006666666666666667
75643,0.03666666666666667
75644,0.0033333333333333335
75645,0.12
75646,0.01
75647,0.01
75648,0.12666666666666668
75649,0.04
75650,0.17666666666666667
75651,0.03666666666666667
75652,0.19
75653,0.11666666666666667
75654,0.02666666666666667
75655,0.07666666666666666
75656,0.16
75657,0.006666666666666667
75658,0.53
75659,0.08
75660,0.51
75661,0.01
75662,0.0
75663,0.12333333333333334
75664,0.023333333333333334
75665,0.45
75666,0.016666666666666666
75667,0.016666666666666666
75668,0.006666666666666667
75669,0.02666666666666667
75670,0.01
75671,0.03
75672,0.04666666666666667
75673,0.0033333333333333335
75674,0.0
75675,0.5933333333333334
75676,0.08333333333333333
75677,0.03
75678,0.0
75679,0.043333333333333335
75680,0.16
75681,0.02
75682,0.12333333333333334
75683,0.0033333333333333335
75684,0.0
75685,0.023333333333333334
75686,0.21666666666666667
75687,0.07666666666666666
75688,0.11
75689,0.016666666666666666
75690,0.0
75691,0.01
75692,0.006666666666666667
75693,0.056666666666666664
75694,0.07666666666666666
75695,0.23333333333333334
75696,0.04666666666666667
75697,0.02666666666666667
75698,0.3333333333333333
75699,0.03333333333333333
75700,0.016666666666666666
75701,0.0
75702,0.05
75703,0.06
75704,0.016666666666666666
75705,0.06
75706,0.013333333333333334
75707,0.13
75708,0.0033333333333333335
75709,0.24333333333333335
75710,0.16333333333333333
75711,0.19666666666666666
75712,0.09333333333333334
75713,0.13
75714,0.03333333333333333
75715,0.0033333333333333335
75716,0.006666666666666667
75717,0.013333333333333334
75718,0.023333333333333334
75719,0.0
75720,0.01
75721,0.0033333333333333335
75722,0.01
75723,0.0033333333333333335
75724,0.016666666666666666
75725,0.01
75726,0.0
75727,0.02666666666666667
75728,0.02666666666666667
75729,0.02666666666666667
75730,0.0033333333333333335
75731,0.013333333333333334
75732,0.01
75733,0.02
75734,0.31
75735,0.2633333333333333
75736,0.2833333333333333
75737,0.013333333333333334
75738,0.02666666666666667
75739,0.0033333333333333335
75740,0.0033333333333333335
75741,0.006666666666666667
75742,0.0033333333333333335
75743,0.0
75744,0.01
75745,0.03666666666666667
75746,0.0
75747,0.016666666666666666
75748,0.03
75749,0.0033333333333333335
75750,0.013333333333333334
75751,0.006666666666666667
75752,0.12
75753,0.02
75754,0.03333333333333333
75755,0.0
75756,0.006666666666666667
75757,0.08666666666666667
75758,0.0033333333333333335
75759,0.02666666666666667
75760,0.08333333333333333
75761,0.006666666666666667
75762,0.0
75763,0.12333333333333334
75764,0.0033333333333333335
75765,0.02
75766,0.0
75767,0.25
75768,0.013333333333333334
75769,0.11
75770,0.03333333333333333
75771,0.0033333333333333335
75772,0.02666666666666667
75773,0.006666666666666667
75774,0.05
75775,0.37
75776,0.5
75777,0.0033333333333333335
75778,0.013333333333333334
75779,0.0
75780,0.0033333333333333335
75781,0.33666666666666667
75782,0.08333333333333333
75783,0.2966666666666667
75784,0.013333333333333334
75785,0.25666666666666665
75786,0.023333333333333334
75787,0.07333333333333333
75788,0.02
75789,0.043333333333333335
75790,0.013333333333333334
75791,0.03333333333333333
75792,0.03
75793,0.016666666666666666
75794,0.22333333333333333
75795,0.02
75796,0.006666666666666667
75797,0.0033333333333333335
75798,0.07666666666666666
75799,0.016666666666666666
75800,0.19333333333333333
75801,0.16
75802,0.0033333333333333335
75803,0.02
75804,0.013333333333333334
75805,0.023333333333333334
75806,0.2
75807,0.02
75808,0.006666666666666667
75809,0.05333333333333334
75810,0.5
75811,0.15333333333333332
75812,0.0
75813,0.013333333333333334
75814,0.0033333333333333335
75815,0.08
75816,0.06
75817,0.06666666666666667
75818,0.06666666666666667
75819,0.06
75820,0.0033333333333333335
75821,0.0
75822,0.0033333333333333335
75823,0.056666666666666664
75824,0.03333333333333333
75825,0.03333333333333333
75826,0.0
75827,0.13333333333333333
75828,0.02
75829,0.03333333333333333
75830,0.06333333333333334
75831,0.09
75832,0.03
75833,0.006666666666666667
75834,0.05
75835,0.04
75836,0.02
75837,0.0
75838,0.0
75839,0.02666666666666667
75840,0.013333333333333334
75841,0.2633333333333333
75842,0.0033333333333333335
75843,0.06333333333333334
75844,0.09
75845,0.013333333333333334
75846,0.0
75847,0.016666666666666666
75848,0.43333333333333335
75849,0.023333333333333334
75850,0.0
75851,0.0
75852,0.03333333333333333
75853,0.06
75854,0.023333333333333334
75855,0.03
75856,0.006666666666666667
75857,0.4166666666666667
75858,0.18
75859,0.37
75860,0.023333333333333334
75861,0.04666666666666667
75862,0.17666666666666667
75863,0.5533333333333333
75864,0.01
75865,0.05
75866,0.02
75867,0.006666666666666667
75868,0.02
75869,0.013333333333333334
75870,0.15333333333333332
75871,0.05
75872,0.26666666666666666
75873,0.03
75874,0.016666666666666666
75875,0.08333333333333333
75876,0.01
75877,0.023333333333333334
75878,0.016666666666666666
75879,0.0
75880,0.0033333333333333335
75881,0.006666666666666667
75882,0.01
75883,0.013333333333333334
75884,0.04
75885,0.07666666666666666
75886,0.013333333333333334
75887,0.006666666666666667
75888,0.056666666666666664
75889,0.006666666666666667
75890,0.02
75891,0.10666666666666667
75892,0.023333333333333334
75893,0.0033333333333333335
75894,0.05
75895,0.23666666666666666
75896,0.013333333333333334
75897,0.0033333333333333335
75898,0.02
75899,0.11
75900,0.0033333333333333335
75901,0.01
75902,0.006666666666666667
75903,0.013333333333333334
75904,0.04666666666666667
75905,0.11
75906,0.06
75907,0.13333333333333333
75908,0.02666666666666667
75909,0.03
75910,0.08
75911,0.0
75912,0.023333333333333334
75913,0.0
75914,0.06333333333333334
75915,0.006666666666666667
75916,0.02666666666666667
75917,0.01
75918,0.006666666666666667
75919,0.4533333333333333
75920,0.12333333333333334
75921,0.17
75922,0.5233333333333333
75923,0.21
75924,0.09333333333333334
75925,0.0
75926,0.61
75927,0.07666666666666666
75928,0.0
75929,0.23333333333333334
75930,0.006666666666666667
75931,0.0
75932,0.36666666666666664
75933,0.0
75934,0.03
75935,0.2866666666666667
75936,0.22333333333333333
75937,0.25333333333333335
75938,0.17
75939,0.0
75940,0.15666666666666668
75941,0.02666666666666667
75942,0.0
75943,0.006666666666666667
75944,0.0033333333333333335
75945,0.0
75946,0.04
75947,0.013333333333333334
75948,0.09666666666666666
75949,0.13666666666666666
75950,0.023333333333333334
75951,0.04666666666666667
75952,0.0
75953,0.013333333333333334
75954,0.11666666666666667
75955,0.023333333333333334
75956,0.016666666666666666
75957,0.013333333333333334
75958,0.02666666666666667
75959,0.07333333333333333
75960,0.013333333333333334
75961,0.043333333333333335
75962,0.0
75963,0.006666666666666667
75964,0.0033333333333333335
75965,0.0
75966,0.07666666666666666
75967,0.056666666666666664
75968,0.0033333333333333335
75969,0.19333333333333333
75970,0.0033333333333333335
75971,0.06333333333333334
75972,0.22666666666666666
75973,0.03333333333333333
75974,0.006666666666666667
75975,0.02
75976,0.03
75977,0.7466666666666667
75978,0.01
75979,0.06333333333333334
75980,0.41
75981,0.056666666666666664
75982,0.013333333333333334
75983,0.013333333333333334
75984,0.04
75985,0.0
75986,0.03666666666666667
75987,0.07666666666666666
75988,0.02
75989,0.12666666666666668
75990,0.06333333333333334
75991,0.02
75992,0.10666666666666667
75993,0.0
75994,0.35
75995,0.0
75996,0.12333333333333334
75997,0.02
75998,0.016666666666666666
75999,0.10666666666666667
76000,0.023333333333333334
76001,0.0
76002,0.0033333333333333335
76003,0.01
76004,0.5333333333333333
76005,0.08
76006,0.056666666666666664
76007,0.0033333333333333335
76008,0.25666666666666665
76009,0.0
76010,0.04
76011,0.06
76012,0.0033333333333333335
76013,0.0
76014,0.006666666666666667
76015,0.06333333333333334
76016,0.0
76017,0.12666666666666668
76018,0.04666666666666667
76019,0.0033333333333333335
76020,0.15333333333333332
76021,0.04666666666666667
76022,0.0033333333333333335
76023,0.0033333333333333335
76024,0.0033333333333333335
76025,0.03
76026,0.01
76027,0.0
76028,0.01
76029,0.0033333333333333335
76030,0.3933333333333333
76031,0.67
76032,0.03333333333333333
76033,0.0033333333333333335
76034,0.01
76035,0.03666666666666667
76036,0.02
76037,0.023333333333333334
76038,0.06
76039,0.0
76040,0.07
76041,0.04666666666666667
76042,0.02
76043,0.0033333333333333335
76044,0.25
76045,0.01
76046,0.36666666666666664
76047,0.11
76048,0.49
76049,0.03
76050,0.08666666666666667
76051,0.14666666666666667
76052,0.0
76053,0.006666666666666667
76054,0.0
76055,0.0
76056,0.02
76057,0.016666666666666666
76058,0.006666666666666667
76059,0.0
76060,0.08
76061,0.0
76062,0.03666666666666667
76063,0.06
76064,0.20333333333333334
76065,0.023333333333333334
76066,0.08
76067,0.15666666666666668
76068,0.016666666666666666
76069,0.0
76070,0.23333333333333334
76071,0.0
76072,0.016666666666666666
76073,0.04666666666666667
76074,0.4633333333333333
76075,0.12666666666666668
76076,0.03666666666666667
76077,0.0
76078,0.09
76079,0.016666666666666666
76080,0.01
76081,0.0033333333333333335
76082,0.02666666666666667
76083,0.006666666666666667
76084,0.06333333333333334
76085,0.006666666666666667
76086,0.05333333333333334
76087,0.3
76088,0.27
76089,0.006666666666666667
76090,0.006666666666666667
76091,0.013333333333333334
76092,0.0
76093,0.056666666666666664
76094,0.0
76095,0.0
76096,0.0033333333333333335
76097,0.06
76098,0.0033333333333333335
76099,0.03333333333333333
76100,0.0
76101,0.006666666666666667
76102,0.043333333333333335
76103,0.18333333333333332
76104,0.12333333333333334
76105,0.5533333333333333
76106,0.05333333333333334
76107,0.09
76108,0.013333333333333334
76109,0.20333333333333334
76110,0.25666666666666665
76111,0.03666666666666667
76112,0.0033333333333333335
76113,0.0033333333333333335
76114,0.0033333333333333335
76115,0.04666666666666667
76116,0.12
76117,0.08
76118,0.06333333333333334
76119,0.16333333333333333
76120,0.0
76121,0.01
76122,0.0033333333333333335
76123,0.0
76124,0.0033333333333333335
76125,0.0
76126,0.11666666666666667
76127,0.23333333333333334
76128,0.023333333333333334
76129,0.0033333333333333335
76130,0.0033333333333333335
76131,0.02666666666666667
76132,0.08333333333333333
76133,0.05
76134,0.08333333333333333
76135,0.5233333333333333
76136,0.5
76137,0.023333333333333334
76138,0.01
76139,0.023333333333333334
76140,0.13333333333333333
76141,0.09333333333333334
76142,0.023333333333333334
76143,0.36
76144,0.03333333333333333
76145,0.01
76146,0.03666666666666667
76147,0.0
76148,0.0033333333333333335
76149,0.0
76150,0.30333333333333334
76151,0.006666666666666667
76152,0.0
76153,0.15
76154,0.03
76155,0.11
76156,0.06666666666666667
76157,0.02
76158,0.01
76159,0.0033333333333333335
76160,0.25333333333333335
76161,0.0033333333333333335
76162,0.27
76163,0.0
76164,0.03
76165,0.013333333333333334
76166,0.2833333333333333
76167,0.0
76168,0.39666666666666667
76169,0.03333333333333333
76170,0.0033333333333333335
76171,0.10666666666666667
76172,0.09
76173,0.013333333333333334
76174,0.013333333333333334
76175,0.03
76176,0.023333333333333334
76177,0.0033333333333333335
76178,0.26
76179,0.03
76180,0.016666666666666666
76181,0.13333333333333333
76182,0.27666666666666667
76183,0.0
76184,0.006666666666666667
76185,0.03
76186,0.4666666666666667
76187,0.016666666666666666
76188,0.006666666666666667
76189,0.25
76190,0.03333333333333333
76191,0.02
76192,0.02
76193,0.0033333333333333335
76194,0.06666666666666667
76195,0.07666666666666666
76196,0.4766666666666667
76197,0.04
76198,0.013333333333333334
76199,0.016666666666666666
76200,0.016666666666666666
76201,0.03666666666666667
76202,0.30333333333333334
76203,0.02666666666666667
76204,0.006666666666666667
76205,0.13333333333333333
76206,0.08
76207,0.02
76208,0.02
76209,0.016666666666666666
76210,0.0033333333333333335
76211,0.006666666666666667
76212,0.04
76213,0.43
76214,0.13
76215,0.013333333333333334
76216,0.02666666666666667
76217,0.06333333333333334
76218,0.05333333333333334
76219,0.0033333333333333335
76220,0.0033333333333333335
76221,0.0
76222,0.03
76223,0.08
76224,0.0033333333333333335
76225,0.0033333333333333335
76226,0.0033333333333333335
76227,0.0
76228,0.006666666666666667
76229,0.02
76230,0.01
76231,0.013333333333333334
76232,0.22
76233,0.006666666666666667
76234,0.0033333333333333335
76235,0.01
76236,0.02
76237,0.02
76238,0.02666666666666667
76239,0.03333333333333333
76240,0.03666666666666667
76241,0.05
76242,0.056666666666666664
76243,0.01
76244,0.03333333333333333
76245,0.15666666666666668
76246,0.0
76247,0.14666666666666667
76248,0.056666666666666664
76249,0.08
76250,0.44
76251,0.0
76252,0.0033333333333333335
76253,0.03666666666666667
76254,0.023333333333333334
76255,0.08333333333333333
76256,0.0
76257,0.10333333333333333
76258,0.06
76259,0.19
76260,0.09666666666666666
76261,0.0
76262,0.0
76263,0.11666666666666667
76264,0.0033333333333333335
76265,0.02
76266,0.016666666666666666
76267,0.013333333333333334
76268,0.016666666666666666
76269,0.0
76270,0.013333333333333334
76271,0.09333333333333334
76272,0.01
76273,0.02666666666666667
76274,0.0033333333333333335
76275,0.023333333333333334
76276,0.056666666666666664
76277,0.03
76278,0.0033333333333333335
76279,0.056666666666666664
76280,0.03333333333333333
76281,0.03333333333333333
76282,0.006666666666666667
76283,0.0033333333333333335
76284,0.0
76285,0.056666666666666664
76286,0.02666666666666667
76287,0.09333333333333334
76288,0.013333333333333334
76289,0.04
76290,0.006666666666666667
76291,0.4666666666666667
76292,0.02
76293,0.02666666666666667
76294,0.11333333333333333
76295,0.0
76296,0.02
76297,0.006666666666666667
76298,0.0033333333333333335
76299,0.01
76300,0.0
76301,0.013333333333333334
76302,0.043333333333333335
76303,0.0
76304,0.02
76305,0.01
76306,0.01
76307,0.056666666666666664
76308,0.23
76309,0.02666666666666667
76310,0.016666666666666666
76311,0.14
76312,0.013333333333333334
76313,0.05
76314,0.05333333333333334
76315,0.006666666666666667
76316,0.11
76317,0.0033333333333333335
76318,0.023333333333333334
76319,0.06333333333333334
76320,0.023333333333333334
76321,0.0
76322,0.02
76323,0.03333333333333333
76324,0.006666666666666667
76325,0.0033333333333333335
76326,0.0
76327,0.0033333333333333335
76328,0.04666666666666667
76329,0.08
76330,0.16333333333333333
76331,0.08333333333333333
76332,0.01
76333,0.03666666666666667
76334,0.013333333333333334
76335,0.2633333333333333
76336,0.0033333333333333335
76337,0.023333333333333334
76338,0.03666666666666667
76339,0.17666666666666667
76340,0.22333333333333333
76341,0.03666666666666667
76342,0.09
76343,0.01
76344,0.0033333333333333335
76345,0.01
76346,0.02666666666666667
76347,0.0
76348,0.0
76349,0.05
76350,0.37
76351,0.3466666666666667
76352,0.023333333333333334
76353,0.14666666666666667
76354,0.0033333333333333335
76355,0.06333333333333334
76356,0.0
76357,0.03333333333333333
76358,0.0033333333333333335
76359,0.02666666666666667
76360,0.12
76361,0.11
76362,0.1
76363,0.013333333333333334
76364,0.16666666666666666
76365,0.08333333333333333
76366,0.0
76367,0.08666666666666667
76368,0.05333333333333334
76369,0.23666666666666666
76370,0.18333333333333332
76371,0.0033333333333333335
76372,0.006666666666666667
76373,0.0
76374,0.2833333333333333
76375,0.01
76376,0.016666666666666666
